user_id,date,IN,OUT
79765,1/27/2022,8:03:57 AM,3:29:29 PM
79765,1/28/2022,8:01:55 AM,3:04:19 PM
79765,1/30/2022,3:58:54 PM,10:03:20 PM
79765,1/31/2022,8:03:18 AM,3:13:38 PM
79765,2/1/2022,8:00:54 AM,3:39:13 PM
79765,2/2/2022,8:01:40 AM,3:22:43 PM
79765,2/3/2022,3:13:50 PM,10:01:21 PM
79765,2/4/2022,8:09:27 AM,4:30:37 PM
79765,2/5/2022,7:55:00 AM,3:05:00 PM
79765,2/6/2022,2:58:53 PM,10:58:59 PM
79765,2/8/2022,2:52:48 PM,10:19:05 PM
79765,2/9/2022,8:06:20 AM,3:27:15 PM
79765,2/10/2022,7:51:57 AM,3:28:54 PM
79765,2/11/2022,7:49:11 AM,3:27:11 PM
79765,2/12/2022,6:51:24 PM,10:19:31 PM
79765,2/14/2022,2:53:29 PM,10:06:05 PM
79765,2/15/2022,8:08:41 AM,3:14:11 PM
79765,2/16/2022,8:06:05 AM,4:58:44 PM
79765,2/17/2022,8:15:51 AM,4:44:11 PM
79765,2/18/2022,7:58:53 AM,3:22:26 PM
79765,2/19/2022,3:05:35 PM,10:01:32 PM
79765,2/20/2022,3:06:36 PM,10:06:53 PM
79765,2/21/2022,3:07:27 PM,10:08:05 PM
79765,2/22/2022,8:12:14 AM,3:08:58 PM
79765,2/23/2022,8:02:51 AM,4:29:56 PM
79765,2/24/2022,3:38:40 PM,10:02:49 PM
79765,2/25/2022,2:59:55 PM,10:07:27 PM
79765,2/28/2022,7:56:21 AM,3:11:13 PM
79765,3/1/2022,10:20:33 AM,5:04:04 PM
79765,3/2/2022,9:15:23 AM,5:05:36 PM
79765,3/4/2022,7:58:28 AM,3:46:20 PM
79765,3/5/2022,7:58:58 AM,3:10:37 PM
79765,3/6/2022,3:04:24 PM,10:02:56 PM
79765,3/7/2022,8:05:21 AM,3:06:02 PM
79765,3/9/2022,3:10:03 PM,10:08:06 PM
79765,3/10/2022,8:07:52 AM,3:01:55 PM
79765,3/11/2022,8:04:44 AM,3:04:04 PM
79765,3/12/2022,3:10:14 PM,10:03:53 PM
79765,3/13/2022,8:00:43 AM,3:03:07 PM
79765,3/15/2022,8:02:12 AM,3:05:19 PM
79765,3/16/2022,8:02:27 AM,3:12:10 PM
79765,3/17/2022,3:00:28 PM,10:04:03 PM
79765,3/18/2022,8:06:23 AM,3:04:51 PM
79765,3/20/2022,3:01:39 PM,10:01:23 PM
79765,3/23/2022,8:02:22 AM,3:11:18 PM
79765,3/24/2022,2:49:06 PM,10:02:18 PM
79765,3/25/2022,7:58:44 AM,3:11:25 PM
79765,3/26/2022,3:04:31 PM,10:01:30 PM
79765,3/28/2022,3:04:55 PM,10:08:52 PM
79765,3/29/2022,8:07:35 AM,3:15:19 PM
79765,3/31/2022,7:58:39 AM,3:03:36 PM
79765,4/2/2022,2:59:10 PM,10:01:59 PM
79765,4/3/2022,2:56:37 PM,10:01:53 PM
79765,4/4/2022,8:02:43 AM,3:03:48 PM
79765,4/5/2022,8:03:31 AM,3:18:15 PM
79765,4/6/2022,8:02:20 AM,3:05:50 PM
79765,4/7/2022,2:58:54 PM,10:02:12 PM
79765,4/8/2022,8:06:17 AM,3:08:37 PM
79765,4/9/2022,2:59:50 PM,10:03:11 PM
79765,4/11/2022,2:57:52 PM,10:01:27 PM
79765,4/12/2022,3:03:11 PM,10:03:24 PM
79765,4/13/2022,8:00:00 AM,3:00:00 PM
79765,4/14/2022,7:56:15 AM,3:04:51 PM
79765,4/15/2022,8:03:01 AM,3:13:32 PM
79765,4/16/2022,2:48:42 PM,10:05:28 PM
79765,4/17/2022,7:53:28 AM,3:07:43 PM
79765,4/18/2022,8:00:07 AM,3:02:11 PM
79765,4/20/2022,2:59:36 PM,10:01:22 PM
79765,4/21/2022,8:01:51 AM,3:05:00 PM
79765,4/22/2022,8:03:23 AM,3:08:08 PM
79765,4/23/2022,3:01:58 PM,10:02:05 PM
79765,4/25/2022,8:00:00 AM,3:00:00 PM
79765,4/26/2022,3:01:00 PM,10:06:41 PM
79765,4/27/2022,3:04:22 PM,10:04:06 PM
79765,4/28/2022,8:04:01 AM,3:44:25 PM
79765,4/29/2022,7:51:33 AM,3:04:07 PM
79765,5/2/2022,2:56:22 PM,10:02:21 PM
79765,5/3/2022,3:00:32 PM,10:03:19 PM
79765,5/4/2022,8:01:38 AM,3:37:15 PM
79765,5/5/2022,2:56:14 PM,10:08:20 PM
79765,5/6/2022,8:00:20 AM,3:25:17 PM
79765,5/7/2022,3:00:47 PM,10:01:40 PM
79765,5/8/2022,7:59:08 AM,3:05:28 PM
79765,5/9/2022,7:53:21 AM,3:02:01 PM
79765,5/11/2022,3:00:31 PM,10:04:31 PM
79765,5/12/2022,7:59:32 AM,3:34:48 PM
79765,5/13/2022,3:03:06 PM,10:04:09 PM
79765,5/14/2022,7:55:50 AM,3:17:40 PM
79765,5/15/2022,8:00:38 AM,3:12:15 PM
79765,5/17/2022,7:57:28 AM,3:08:46 PM
79765,5/18/2022,2:57:30 PM,10:01:57 PM
79765,5/19/2022,7:57:53 AM,3:01:34 PM
79765,5/20/2022,4:53:07 PM,10:04:01 PM
79765,5/21/2022,8:06:10 AM,3:07:14 PM
79765,5/22/2022,8:05:49 AM,3:05:49 PM
79765,5/23/2022,3:01:07 PM,10:02:07 PM
79765,5/24/2022,2:56:13 PM,10:02:06 PM
79765,5/25/2022,7:58:49 AM,3:05:17 PM
79765,5/26/2022,7:58:07 AM,3:02:56 PM
79765,5/27/2022,3:01:23 PM,10:03:36 PM
79765,5/28/2022,7:59:20 AM,3:04:32 PM
79765,5/29/2022,7:59:37 AM,3:08:32 PM
79765,5/30/2022,8:13:52 AM,3:08:16 PM
79765,6/2/2022,2:58:20 PM,10:02:21 PM
79765,6/3/2022,8:02:23 AM,3:11:03 PM
79765,6/4/2022,8:00:41 AM,3:41:24 PM
79765,6/5/2022,8:03:16 AM,3:07:45 PM
79765,6/6/2022,8:01:24 AM,3:07:01 PM
79765,6/7/2022,3:04:21 PM,10:03:36 PM
79765,6/9/2022,2:56:42 PM,10:02:49 PM
79765,6/10/2022,7:58:55 AM,3:08:00 PM
79765,6/11/2022,2:58:34 PM,10:01:42 PM
79765,6/12/2022,8:04:02 AM,3:08:08 PM
79765,6/13/2022,7:59:12 AM,3:21:05 PM
79765,6/14/2022,8:05:44 AM,3:21:41 PM
79765,6/15/2022,8:04:11 AM,3:09:14 PM
79765,6/16/2022,8:00:40 AM,3:16:25 PM
79765,6/17/2022,8:06:44 AM,3:18:46 PM
79765,6/18/2022,8:00:44 AM,3:07:21 PM
79765,6/19/2022,8:05:19 AM,3:06:44 PM
79765,6/21/2022,3:07:01 PM,10:04:14 PM
79765,6/22/2022,3:00:00 PM,10:05:34 PM
79765,6/23/2022,8:02:33 AM,3:03:07 PM
79765,6/24/2022,3:20:55 PM,10:07:40 PM
79765,6/25/2022,8:02:07 AM,3:17:57 PM
79765,6/26/2022,7:57:17 AM,3:24:07 PM
79765,6/27/2022,3:10:45 PM,10:07:45 PM
79765,6/28/2022,7:59:08 AM,5:25:30 PM
79765,6/29/2022,3:00:00 PM,10:00:00 PM
79765,7/2/2022,3:01:28 PM,10:03:28 PM
79765,7/3/2022,8:07:43 AM,3:19:50 PM
79765,7/4/2022,3:00:00 PM,10:04:03 PM
79765,7/5/2022,2:58:13 PM,10:02:50 PM
79765,7/6/2022,8:01:23 AM,3:37:55 PM
79765,7/7/2022,8:07:58 AM,3:19:59 PM
79765,7/8/2022,8:01:05 AM,3:10:47 PM
79765,7/9/2022,8:02:53 AM,3:16:50 PM
79765,7/10/2022,2:59:34 PM,10:02:25 PM
79765,7/12/2022,7:32:30 AM,3:03:32 PM
79765,7/13/2022,7:56:47 AM,3:06:04 PM
79765,7/14/2022,7:57:13 AM,4:59:33 PM
79765,7/15/2022,3:05:49 PM,10:01:58 PM
79765,7/16/2022,8:03:07 AM,3:12:56 PM
79765,7/17/2022,8:01:36 AM,3:00:00 PM
79765,7/18/2022,8:02:23 AM,3:00:00 PM
79765,7/20/2022,7:54:24 AM,3:05:58 PM
79765,7/21/2022,2:59:05 PM,10:01:59 PM
79765,7/22/2022,8:05:25 AM,3:16:56 PM
79765,7/23/2022,7:58:41 AM,3:06:03 PM
79765,7/24/2022,8:04:00 AM,3:07:48 PM
79765,7/25/2022,8:02:19 AM,3:10:05 PM
79765,7/26/2022,3:00:00 PM,3:00:00 PM
79765,7/27/2022,8:07:00 AM,3:09:53 PM
79765,7/28/2022,2:54:08 PM,10:02:25 PM
79765,7/29/2022,7:55:07 AM,3:03:01 PM
79765,7/30/2022,7:55:35 AM,3:08:58 PM
79765,8/1/2022,8:00:00 AM,3:01:26 PM
79765,8/2/2022,8:00:00 AM,3:10:49 PM
79765,8/3/2022,2:58:03 PM,10:02:31 PM
79765,8/4/2022,8:01:34 AM,3:16:16 PM
79765,8/5/2022,2:53:01 PM,10:04:25 PM
79765,8/8/2022,3:00:00 PM,10:03:00 PM
79765,8/9/2022,7:55:10 AM,3:19:05 PM
79765,8/10/2022,8:11:04 AM,3:01:49 PM
79765,8/12/2022,3:02:07 PM,10:02:24 PM
79765,8/13/2022,8:00:08 AM,3:10:13 PM
79765,8/14/2022,2:58:02 PM,10:02:18 PM
79765,8/15/2022,7:57:27 AM,3:11:59 PM
79765,8/16/2022,3:00:45 PM,10:00:00 PM
79765,8/17/2022,7:55:24 AM,3:02:58 PM
79765,8/18/2022,7:57:27 AM,3:04:11 PM
79765,8/19/2022,8:00:46 AM,3:07:01 PM
79765,8/21/2022,7:55:52 AM,3:03:16 PM
79765,8/22/2022,2:57:42 PM,10:02:49 PM
79765,8/23/2022,7:51:34 AM,3:04:02 PM
79765,8/24/2022,7:59:09 AM,3:08:29 PM
79765,8/25/2022,7:57:46 AM,3:14:42 PM
79765,8/26/2022,2:56:37 PM,10:01:57 PM
79765,8/27/2022,7:58:09 AM,3:14:05 PM
79765,8/28/2022,3:04:25 PM,10:38:08 PM
79765,8/29/2022,3:05:42 PM,10:03:21 PM
79765,8/30/2022,8:01:02 AM,3:25:20 PM
79765,9/2/2022,7:58:34 AM,3:00:00 PM
79765,9/3/2022,7:58:46 AM,3:14:54 PM
79765,9/4/2022,2:56:04 PM,10:05:16 PM
79765,9/5/2022,2:58:00 PM,10:02:22 PM
79765,9/6/2022,3:01:18 PM,10:04:31 PM
79765,9/7/2022,8:00:00 AM,3:07:07 PM
79765,9/8/2022,8:01:30 AM,3:08:53 PM
79765,9/9/2022,2:57:31 PM,10:02:39 PM
79765,9/10/2022,3:03:27 PM,10:01:28 PM
79765,9/11/2022,7:57:42 AM,3:15:04 PM
79765,9/12/2022,7:58:49 AM,3:12:15 PM
79765,9/14/2022,8:02:30 AM,3:05:07 PM
79765,9/15/2022,8:00:00 AM,3:07:04 PM
79765,9/16/2022,7:59:46 AM,3:00:00 PM
79765,9/17/2022,3:00:00 PM,10:02:06 PM
79765,9/18/2022,8:13:37 AM,3:27:38 PM
79765,9/19/2022,3:08:57 PM,10:03:02 PM
79765,9/22/2022,3:02:45 PM,10:02:09 PM
79765,9/23/2022,8:01:20 AM,3:04:56 PM
79765,9/24/2022,2:56:04 PM,10:01:52 PM
79765,9/25/2022,3:00:00 PM,10:03:12 PM
79765,9/26/2022,7:59:20 AM,3:01:17 PM
79765,9/27/2022,7:54:10 AM,3:11:04 PM
79765,9/28/2022,7:55:57 AM,3:14:30 PM
79765,9/29/2022,8:03:55 AM,3:10:51 PM
79765,10/2/2022,3:26:29 PM,10:01:46 PM
79765,10/3/2022,8:04:49 AM,3:13:46 PM
79765,10/4/2022,3:09:29 PM,10:00:54 PM
79765,10/5/2022,2:57:26 PM,10:00:48 PM
79765,10/6/2022,2:52:13 PM,10:01:00 PM
79765,10/7/2022,7:55:16 AM,3:10:11 PM
79765,10/8/2022,3:16:42 PM,
79765,10/9/2022,7:59:54 AM,3:01:08 PM
79765,10/11/2022,7:57:38 AM,3:07:13 PM
79765,10/12/2022,7:58:16 AM,3:02:38 PM
79765,10/13/2022,2:57:12 PM,10:00:45 PM
79765,10/14/2022,2:37:35 PM,10:00:37 PM
79765,10/15/2022,3:03:02 PM,10:00:49 PM
79765,10/16/2022,8:00:38 AM,3:12:56 PM
79765,10/17/2022,,10:00:26 PM
79765,10/18/2022,3:11:25 PM,10:01:12 PM
83884,12/27/2021,2:53:00 PM,10:00:54 PM
83884,12/28/2021,2:42:29 PM,10:00:58 PM
83884,12/29/2021,2:59:06 PM,10:03:36 PM
83884,12/30/2021,2:41:02 PM,10:00:55 PM
83884,12/31/2021,2:52:59 PM,10:01:40 PM
83884,1/2/2022,2:46:04 PM,10:12:08 PM
83884,1/3/2022,2:45:24 PM,10:03:19 PM
83884,1/4/2022,12:07:27 PM,10:02:14 PM
83884,1/5/2022,3:02:25 PM,10:04:35 PM
83884,1/6/2022,2:45:02 PM,10:03:50 PM
83884,1/7/2022,2:25:02 PM,10:03:39 PM
83884,1/8/2022,2:31:07 PM,10:02:39 PM
83884,1/11/2022,2:39:13 PM,10:03:10 PM
83884,1/12/2022,2:35:33 PM,10:02:56 PM
83884,1/13/2022,2:29:18 PM,10:11:40 PM
83884,1/14/2022,2:50:48 PM,10:03:39 PM
83884,1/15/2022,2:37:48 PM,10:04:55 PM
83884,1/16/2022,7:51:39 AM,3:08:11 PM
83884,1/17/2022,7:52:18 AM,3:18:40 PM
83884,1/18/2022,2:53:06 PM,10:08:36 PM
83884,1/21/2022,2:50:58 PM,10:07:27 PM
83884,1/22/2022,7:52:16 AM,3:37:05 PM
83884,1/23/2022,7:53:09 AM,3:58:58 PM
83884,1/24/2022,2:35:43 PM,10:03:53 PM
83884,1/25/2022,2:42:41 PM,10:04:41 PM
83884,1/26/2022,2:45:30 PM,10:04:43 PM
83884,1/27/2022,2:38:55 PM,10:09:29 PM
83884,1/28/2022,2:41:34 PM,10:06:44 PM
83884,1/29/2022,2:47:04 PM,10:09:00 PM
83884,1/30/2022,2:44:27 PM,10:08:26 PM
83884,1/31/2022,2:47:08 PM,10:07:01 PM
83884,2/1/2022,2:44:52 PM,10:17:30 PM
83884,2/2/2022,2:51:29 PM,10:07:03 PM
83884,2/4/2022,2:46:06 PM,10:20:18 PM
83884,2/5/2022,7:48:42 AM,3:26:27 PM
83884,2/6/2022,7:59:14 AM,3:32:47 PM
83884,2/8/2022,2:52:54 PM,10:21:29 PM
83884,2/9/2022,2:50:49 PM,10:16:12 PM
83884,2/10/2022,2:52:34 PM,10:08:20 PM
83884,2/11/2022,2:48:33 PM,10:04:53 PM
83884,2/12/2022,2:49:16 PM,10:09:14 PM
83884,2/13/2022,2:54:32 PM,10:14:13 PM
83884,2/14/2022,2:49:12 PM,10:09:39 PM
83884,2/16/2022,2:50:41 PM,10:06:19 PM
83884,2/17/2022,2:49:50 PM,10:04:11 PM
83884,2/18/2022,2:23:14 PM,10:02:57 PM
83884,2/19/2022,7:54:54 AM,3:43:13 PM
83884,2/20/2022,7:58:23 AM,3:25:39 PM
83884,2/21/2022,2:56:35 PM,10:10:18 PM
83884,2/22/2022,2:56:29 PM,10:05:39 PM
83884,2/24/2022,2:50:19 PM,10:07:25 PM
83884,2/25/2022,2:53:22 PM,10:09:03 PM
83884,2/26/2022,2:56:17 PM,10:03:01 PM
83884,2/27/2022,2:54:48 PM,10:01:28 PM
83884,2/28/2022,2:53:45 PM,10:06:48 PM
83884,3/1/2022,2:59:21 PM,10:12:03 PM
83884,3/2/2022,2:48:55 PM,10:24:15 PM
83884,3/4/2022,2:55:39 PM,10:06:00 PM
83884,3/5/2022,7:55:32 AM,3:40:29 PM
83884,3/6/2022,2:55:20 PM,10:08:29 PM
83884,3/7/2022,2:44:43 PM,10:04:55 PM
83884,3/8/2022,2:50:23 PM,10:02:46 PM
83884,3/9/2022,2:49:03 PM,10:04:04 PM
83884,3/10/2022,2:51:19 PM,10:04:38 PM
83884,3/11/2022,2:46:50 PM,10:02:33 PM
83884,3/13/2022,2:40:05 PM,10:02:02 PM
83884,3/14/2022,7:55:30 AM,12:16:56 PM
83884,3/15/2022,2:50:08 PM,10:03:06 PM
83884,3/17/2022,2:43:10 PM,10:03:48 PM
83884,3/18/2022,2:57:29 PM,10:03:28 PM
83884,3/19/2022,7:58:52 AM,3:13:45 PM
83884,3/20/2022,7:58:42 AM,3:03:33 PM
83884,3/22/2022,2:46:51 PM,10:04:16 PM
83884,3/23/2022,7:59:43 AM,3:04:03 PM
83884,3/24/2022,2:52:22 PM,10:06:15 PM
83884,3/25/2022,2:52:16 PM,10:04:56 PM
83884,3/26/2022,2:48:51 PM,10:04:26 PM
83884,3/27/2022,2:49:35 PM,10:06:24 PM
83884,3/29/2022,2:42:28 PM,10:05:25 PM
83884,3/30/2022,2:30:34 PM,10:04:56 PM
83884,3/31/2022,2:35:25 PM,10:11:13 PM
83884,4/1/2022,2:16:53 PM,10:04:44 PM
83884,4/2/2022,2:34:39 PM,10:04:39 PM
83884,4/3/2022,2:41:35 PM,10:03:21 PM
83884,4/4/2022,2:45:51 PM,10:03:32 PM
83884,4/5/2022,2:42:12 PM,10:03:39 PM
83884,4/7/2022,2:42:23 PM,10:06:10 PM
83884,4/8/2022,2:42:29 PM,10:04:14 PM
83884,4/9/2022,2:26:20 PM,10:03:26 PM
83884,4/10/2022,7:55:27 AM,6:58:58 PM
83884,4/12/2022,2:39:47 PM,10:02:45 PM
83884,4/13/2022,2:33:08 PM,10:05:33 PM
83884,4/14/2022,2:47:02 PM,10:05:02 PM
83884,4/15/2022,7:58:31 AM,
83884,4/16/2022,2:33:37 PM,10:02:46 PM
83884,4/17/2022,7:58:08 AM,4:05:24 PM
83884,4/20/2022,2:33:43 PM,10:05:11 PM
83884,4/21/2022,2:48:08 PM,10:05:32 PM
83884,4/22/2022,2:33:06 PM,10:03:38 PM
83884,4/23/2022,2:14:54 PM,10:06:00 PM
83884,4/24/2022,2:27:45 PM,10:03:41 PM
83884,4/25/2022,2:46:31 PM,10:07:55 PM
83884,4/27/2022,2:59:12 PM,10:06:45 PM
83884,4/28/2022,2:15:59 PM,10:04:14 PM
83884,4/29/2022,2:43:38 PM,10:06:29 PM
83884,5/1/2022,7:57:34 AM,7:57:45 AM
83884,5/2/2022,7:59:24 AM,3:21:48 PM
83884,5/3/2022,2:49:50 PM,10:03:29 PM
83884,5/4/2022,2:56:58 PM,10:04:06 PM
83884,5/5/2022,2:56:48 PM,10:06:30 PM
83884,5/7/2022,7:54:40 AM,3:34:30 PM
83884,5/8/2022,2:41:41 PM,10:11:25 PM
83884,5/9/2022,2:38:12 PM,10:02:43 PM
83884,5/10/2022,7:57:00 AM,4:11:04 PM
83884,5/12/2022,2:30:32 PM,10:05:28 PM
83884,5/13/2022,2:30:26 PM,10:04:07 PM
83884,5/14/2022,7:54:23 AM,3:19:33 PM
83884,5/15/2022,2:31:46 PM,10:03:24 PM
83884,5/16/2022,7:52:30 AM,3:22:22 PM
83884,5/17/2022,2:12:39 PM,10:06:11 PM
83884,5/19/2022,2:43:10 PM,10:04:46 PM
83884,5/20/2022,2:05:15 PM,10:04:13 PM
83884,5/21/2022,7:55:30 AM,3:10:07 PM
83884,5/23/2022,2:29:18 PM,10:04:24 PM
83884,5/24/2022,7:55:08 AM,3:24:14 PM
83884,5/25/2022,7:56:15 AM,3:11:37 PM
83884,5/26/2022,7:55:29 AM,3:09:04 PM
83884,5/27/2022,1:54:58 PM,10:03:43 PM
83884,5/28/2022,7:54:20 AM,3:30:19 PM
83884,5/30/2022,1:19:58 PM,10:11:27 PM
83884,5/31/2022,12:25:13 PM,10:01:45 PM
83884,6/1/2022,2:37:29 PM,10:06:25 PM
83884,6/2/2022,2:35:24 PM,10:03:07 PM
83884,6/3/2022,2:38:33 PM,10:05:24 PM
83884,6/4/2022,7:56:03 AM,3:07:58 PM
83884,6/5/2022,7:56:21 AM,3:13:44 PM
83884,6/6/2022,7:54:40 AM,3:07:51 PM
83884,6/8/2022,7:54:54 AM,3:30:43 PM
83884,6/9/2022,2:40:24 PM,10:05:33 PM
83884,6/10/2022,2:35:35 PM,10:05:18 PM
83884,6/11/2022,7:51:47 AM,3:34:47 PM
83884,6/13/2022,2:12:17 PM,10:06:13 PM
83884,6/14/2022,2:36:33 PM,10:10:52 PM
83884,6/15/2022,2:18:46 PM,10:08:10 PM
83884,6/16/2022,2:22:32 PM,10:06:55 PM
83884,6/17/2022,2:29:05 PM,10:02:36 PM
83884,6/18/2022,7:56:37 AM,3:20:05 PM
83884,6/19/2022,2:38:24 PM,10:05:42 PM
83884,6/20/2022,7:57:46 AM,3:15:21 PM
83884,6/22/2022,2:29:02 PM,10:06:37 PM
83884,6/23/2022,2:18:13 PM,10:05:16 PM
83884,6/24/2022,7:58:43 AM,3:09:34 PM
83884,6/25/2022,2:41:52 PM,10:04:45 PM
83884,6/26/2022,2:41:31 PM,10:08:26 PM
83884,6/27/2022,7:50:38 AM,3:47:35 PM
83884,6/29/2022,2:34:27 PM,10:05:10 PM
83884,6/30/2022,1:00:16 PM,10:07:13 PM
83884,7/1/2022,2:06:55 PM,10:04:44 PM
83884,7/2/2022,2:20:29 PM,10:08:06 PM
83884,7/3/2022,7:57:57 AM,3:27:51 PM
83884,7/5/2022,2:28:42 PM,10:08:39 PM
83884,7/6/2022,2:27:55 PM,10:12:00 PM
83884,7/7/2022,2:26:35 PM,10:06:45 PM
83884,7/8/2022,1:22:43 PM,10:11:40 PM
83884,7/9/2022,2:13:09 PM,10:06:01 PM
83884,7/10/2022,8:00:01 AM,4:15:11 PM
83884,7/12/2022,7:58:10 AM,4:00:42 PM
83884,7/13/2022,2:40:04 PM,10:04:27 PM
83884,7/14/2022,2:20:00 PM,10:03:51 PM
83884,7/15/2022,2:28:28 PM,10:08:38 PM
83884,7/16/2022,2:28:00 PM,10:09:10 PM
83884,7/17/2022,2:13:44 PM,10:07:54 PM
83884,7/18/2022,2:32:47 PM,10:07:45 PM
83884,7/20/2022,2:35:42 PM,10:07:25 PM
83884,7/21/2022,2:34:49 PM,10:10:57 PM
83884,7/22/2022,2:27:19 PM,10:05:53 PM
83884,7/23/2022,7:53:31 AM,3:24:29 PM
83884,7/25/2022,7:58:02 AM,3:11:18 PM
83884,7/26/2022,7:56:07 AM,4:32:34 PM
83884,7/27/2022,2:41:46 PM,10:09:02 PM
83884,7/28/2022,2:39:39 PM,10:07:02 PM
83884,7/30/2022,7:57:39 AM,4:18:00 PM
83884,7/31/2022,2:20:01 PM,10:17:45 PM
83884,8/1/2022,2:37:41 PM,10:05:41 PM
83884,8/2/2022,2:39:00 PM,10:18:32 PM
83884,8/3/2022,2:41:11 PM,10:11:26 PM
83884,8/4/2022,2:37:33 PM,10:03:27 PM
83884,8/6/2022,2:36:08 PM,10:02:14 PM
83884,8/7/2022,7:54:47 AM,3:07:36 PM
83884,8/8/2022,2:47:29 PM,10:12:14 PM
83884,8/9/2022,2:44:51 PM,10:04:55 PM
83884,8/11/2022,2:41:33 PM,10:07:15 PM
83884,8/12/2022,2:46:41 PM,10:08:13 PM
83884,8/13/2022,2:49:04 PM,10:05:57 PM
83884,8/15/2022,2:31:14 PM,10:10:49 PM
83884,8/16/2022,2:48:26 PM,10:07:17 PM
83884,8/17/2022,7:57:51 AM,3:08:15 PM
83884,8/18/2022,2:46:52 PM,10:07:19 PM
83884,8/19/2022,7:54:46 AM,3:36:29 PM
83884,8/20/2022,2:48:47 PM,10:04:52 PM
83884,8/21/2022,7:53:08 AM,3:13:49 PM
83884,8/23/2022,7:57:46 AM,3:17:49 PM
83884,8/24/2022,2:41:19 PM,10:11:36 PM
83884,8/25/2022,7:57:10 AM,3:56:39 PM
83884,8/26/2022,7:56:34 AM,3:14:34 PM
83884,8/27/2022,2:45:53 PM,10:07:47 PM
83884,8/28/2022,2:48:17 PM,10:19:11 PM
83884,8/29/2022,2:39:02 PM,10:11:17 PM
83884,8/31/2022,2:41:43 PM,10:14:46 PM
83884,9/1/2022,1:50:54 PM,10:08:59 PM
83884,9/2/2022,2:38:42 PM,10:07:33 PM
83884,9/3/2022,7:56:52 AM,3:19:06 PM
83884,9/4/2022,2:43:08 PM,10:04:16 PM
83884,9/5/2022,7:52:38 AM,4:45:12 PM
83884,9/7/2022,7:49:54 AM,10:11:35 PM
83884,9/8/2022,7:52:07 AM,3:58:26 PM
83884,9/9/2022,7:54:12 AM,3:47:02 PM
83884,9/10/2022,2:45:08 PM,10:03:15 PM
83884,9/12/2022,7:58:01 AM,5:16:29 PM
83884,9/13/2022,7:53:42 AM,3:26:50 PM
83884,9/14/2022,2:38:16 PM,10:10:08 PM
83884,9/15/2022,7:43:01 AM,4:04:04 PM
83884,9/16/2022,7:56:19 AM,3:11:21 PM
83884,9/18/2022,7:54:28 AM,3:15:37 PM
83884,9/19/2022,7:55:28 AM,3:50:58 PM
83884,9/20/2022,7:55:44 AM,3:15:04 PM
83884,9/21/2022,7:55:15 AM,4:14:45 PM
83884,9/22/2022,7:52:44 AM,3:29:37 PM
83884,9/23/2022,2:49:40 PM,10:09:37 PM
83884,9/24/2022,7:52:47 AM,3:21:17 PM
83884,9/25/2022,2:39:25 PM,10:09:37 PM
83884,9/26/2022,8:36:08 AM,3:31:59 PM
83884,9/28/2022,2:06:23 PM,10:05:19 PM
83884,9/29/2022,7:55:45 AM,3:15:49 PM
83884,9/30/2022,2:51:27 PM,10:05:49 PM
83884,10/1/2022,2:40:02 PM,10:22:47 PM
83884,10/2/2022,2:47:10 PM,10:05:53 PM
83884,10/3/2022,7:51:48 AM,5:22:01 PM
83884,10/4/2022,7:59:35 AM,3:25:06 PM
83884,10/5/2022,3:00:17 PM,10:08:47 PM
83884,10/7/2022,7:59:19 AM,3:07:38 PM
83884,10/8/2022,1:54:25 PM,10:04:25 PM
83884,10/9/2022,1:59:38 PM,10:09:03 PM
83884,10/10/2022,7:54:07 AM,5:26:21 PM
83884,10/12/2022,7:59:40 AM,3:38:02 PM
83884,10/13/2022,7:57:22 AM,3:38:16 PM
83884,10/14/2022,2:56:01 PM,10:09:38 PM
83884,10/15/2022,7:49:03 AM,3:36:00 PM
83884,10/16/2022,2:49:27 PM,10:06:20 PM
83884,10/17/2022,7:48:56 AM,4:22:16 PM
83884,10/19/2022,8:01:48 AM,
83885,12/25/2021,2:13:12 PM,
83885,12/27/2021,7:55:24 AM,3:20:50 PM
83885,12/28/2021,2:44:30 PM,10:04:15 PM
83885,12/29/2021,7:47:40 AM,3:21:29 PM
83885,12/30/2021,7:48:16 AM,3:27:51 PM
83885,12/31/2021,7:47:34 AM,3:14:16 PM
83885,1/1/2022,2:47:46 PM,10:09:23 PM
83885,1/2/2022,2:47:13 PM,10:09:04 PM
83885,1/3/2022,2:49:04 PM,10:19:52 PM
83885,1/4/2022,2:48:43 PM,10:20:13 PM
83885,1/5/2022,2:50:38 PM,10:10:38 PM
83885,1/6/2022,2:49:05 PM,11:05:21 PM
83885,1/7/2022,2:50:30 PM,10:40:23 PM
83885,1/8/2022,7:54:46 AM,3:33:42 PM
83885,1/10/2022,2:50:18 PM,10:07:47 PM
83885,1/11/2022,2:52:52 PM,10:07:59 PM
83885,1/12/2022,2:53:24 PM,10:09:30 PM
83885,1/13/2022,7:52:07 AM,3:38:25 PM
83885,1/15/2022,2:46:47 PM,10:05:03 PM
83885,1/16/2022,2:48:14 PM,10:06:19 PM
83885,1/17/2022,7:51:42 AM,3:22:34 PM
83885,1/19/2022,2:48:50 PM,10:04:20 PM
83885,1/20/2022,2:51:51 PM,10:38:03 PM
83885,1/21/2022,2:48:39 PM,10:31:27 PM
83885,1/22/2022,7:51:32 AM,3:32:50 PM
83885,1/23/2022,2:47:11 PM,10:04:11 PM
